rank,release_date,primary_title,budget,domestic_gross,worldwide_gross_raw,release_year,month,vote_average,vote_count,genre_ids,primary_genre,worldwide_gross_millions,budget_millions,domestic_gross_millions,roi_percent
85,2007-06-08,La MÃ´me,15500000.0,10299782.0,88611837.0,2007,6,,,,,88.611837,15.5,10.299782,471.69
86,2002-11-15,Ararat,15500000.0,1693000.0,1693000.0,2002,11,,,,,1.693,15.5,1.693,-89.08
87,2007-04-13,Slow Burn,15500000.0,1237615.0,1237615.0,2007,4,,,,,1.237615,15.5,1.237615,-92.02
88,2005-04-22,Madison,15500000.0,517262.0,517262.0,2005,4,,,,,0.517262,15.5,0.517262,-96.66
89,2010-02-26,The Yellow Handkerchief,15500000.0,318623.0,318623.0,2010,2,,,,,0.318623,15.5,0.318623,-97.94
90,2002-09-27,Wasabi,15300000.0,81525.0,7000000.0,2002,9,,,,,7.0,15.3,0.081525,-54.25
91,2006-03-31,Slither,15250000.0,7802450.0,12930343.0,2006,3,,,,,12.930343,15.25,7.80245,-15.21
92,1990-11-16,Home Alone,15000000.0,285761243.0,476684675.0,1990,11,,,,,476.684675,15.0,285.761243,3077.9
93,1984-12-05,Beverly Hills Cop,15000000.0,234760478.0,316300000.0,1984,12,7.1,1827.0,"[28, 35, 80]",Action,316.3,15.0,234.760478,2008.67
94,1986-05-16,Top Gun,15000000.0,179800601.0,356799634.0,1986,5,,,,,356.799634,15.0,179.800601,2278.66
95,1982-12-17,Tootsie,15000000.0,177200000.0,177200000.0,1982,12,,,,,177.2,15.0,177.2,1081.33
96,1987-11-25,3 Men and a Baby,15000000.0,167780960.0,167780960.0,1987,11,,,,,167.78096,15.0,167.78096,1018.54
97,2010-11-26,The Kingâs Speech,15000000.0,138797449.0,430821168.0,2010,11,,,,,430.821168,15.0,138.797449,2772.14
98,1999-09-15,American Beauty,15000000.0,130058047.0,356258047.0,1999,9,,,,,356.258047,15.0,130.058047,2275.05
99,2000-12-08,"Crouching Tiger, Hidden Dragon",15000000.0,128067808.0,213514672.0,2000,12,,,,,213.514672,15.0,128.067808,1323.43
100,1988-12-09,Twins,15000000.0,111936388.0,216600000.0,1988,12,,,,,216.6,15.0,111.936388,1344.0
1,1996-12-20,Scream,15000000.0,103046663.0,173046663.0,1996,12,,,,,173.046663,15.0,103.046663,1053.64
2,2017-08-11,Annabelle: Creation,15000000.0,102092201.0,305384865.0,2017,8,6.5,3141.0,"[27, 9648, 53]",Horror,305.384865,15.0,102.092201,1935.9
3,2013-10-25,Jackass Presents: Bad Grandpa,15000000.0,102003019.0,160903019.0,2013,10,6.0,928.0,[35],Comedy,160.903019,15.0,102.003019,972.69
4,1978-06-28,Heaven Can Wait,15000000.0,98800000.0,98800000.0,1978,6,,,,,98.8,15.0,98.8,558.67
5,1985-12-18,The Color Purple,15000000.0,93589701.0,93589701.0,1985,12,,,,,93.589701,15.0,93.589701,523.93
6,2014-11-28,The Imitation Game,15000000.0,91125143.0,227740463.0,2014,11,8.1,10396.0,"[36, 18, 53, 10752]",History,227.740463,15.0,91.125143,1418.27
7,1988-03-30,Beetlejuice,15000000.0,73839613.0,73887546.0,1988,3,,,,,73.887546,15.0,73.839613,392.58
8,1959-11-18,Ben-Hur,15000000.0,73000000.0,73259017.0,1959,11,5.6,1068.0,"[28, 12, 18]",Action,73.259017,15.0,73.0,388.39
9,2013-01-18,Mama,15000000.0,71628180.0,148095566.0,2013,1,6.1,2421.0,[27],Horror,148.095566,15.0,71.62818,887.3
10,1980-10-10,Private Benjamin,15000000.0,69847348.0,69847348.0,1980,10,,,,,69.847348,15.0,69.847348,365.65
11,1980-03-07,Coal Miner's Daughter,15000000.0,67182787.0,67182787.0,1980,3,,,,,67.182787,15.0,67.182787,347.89
12,1987-03-06,Lethal Weapon,15000000.0,65192350.0,120192350.0,1987,3,,,,,120.19235,15.0,65.19235,701.28
13,2010-03-19,Diary of a Wimpy Kid,15000000.0,64003625.0,76954311.0,2010,3,6.0,736.0,"[35, 10751]",Comedy,76.954311,15.0,64.003625,413.03
14,1983-07-29,National Lampoonâs Vacation,15000000.0,61400000.0,61400000.0,1983,7,,,,,61.4,15.0,61.4,309.33
15,2007-08-31,Halloween,15000000.0,58269151.0,77514401.0,2007,8,6.4,2020.0,"[53, 27]",Thriller,77.514401,15.0,58.269151,416.76
16,2006-09-30,The Queen,15000000.0,56441711.0,128885873.0,2006,9,,,,,128.885873,15.0,56.441711,759.24
17,2007-10-12,Why Did I Get Married?,15000000.0,55204525.0,55934178.0,2007,10,,,,,55.934178,15.0,55.204525,272.89
18,2012-02-03,The Woman in Black,15000000.0,54333290.0,128955898.0,2012,2,6.1,2122.0,"[18, 27, 53]",Drama,128.955898,15.0,54.33329,759.71
19,1994-12-21,Little Women,15000000.0,50003303.0,50003303.0,1994,12,6.8,11.0,[18],Drama,50.003303,15.0,50.003303,233.36
20,1979-01-01,The Deer Hunter,15000000.0,50000000.0,50009253.0,1979,1,,,,,50.009253,15.0,50.0,233.4
21,2018-08-10,BlacKkKlansman,15000000.0,49275340.0,93017335.0,2018,8,7.6,3138.0,"[80, 18]",Crime,93.017335,15.0,49.27534,520.12
22,2006-02-03,When a Stranger Calls,15000000.0,47860214.0,67215435.0,2006,2,,,,,67.215435,15.0,47.860214,348.1
23,2002-02-08,Big Fat Liar,15000000.0,47811275.0,52461017.0,2002,2,,,,,52.461017,15.0,47.811275,249.74
24,1997-08-15,Cop Land,15000000.0,44906632.0,63706632.0,1997,8,,,,,63.706632,15.0,44.906632,324.71
25,1997-12-25,Wag the Dog,15000000.0,43057470.0,64252038.0,1997,12,,,,,64.252038,15.0,43.05747,328.35
26,2013-02-22,Snitch,15000000.0,42930462.0,57907734.0,2013,2,5.9,1493.0,"[53, 18]",Thriller,57.907734,15.0,42.930462,286.05
27,2003-05-02,The Lizzie McGuire Movie,15000000.0,42734455.0,55534455.0,2003,5,,,,,55.534455,15.0,42.734455,270.23
28,2015-12-04,Krampus,15000000.0,42725475.0,61788393.0,2015,12,6.0,1046.0,"[27, 35, 14]",Horror,61.788393,15.0,42.725475,311.92
29,2012-09-21,End of Watch,15000000.0,41003371.0,57586606.0,2012,9,7.3,1770.0,"[80, 18, 53]",Crime,57.586606,15.0,41.003371,283.91
30,1998-12-25,The Faculty,15000000.0,40283321.0,40283321.0,1998,12,,,,,40.283321,15.0,40.283321,168.56
31,1993-06-09,What's Love Got to Do With It,15000000.0,39100956.0,39100956.0,1993,6,,,,,39.100956,15.0,39.100956,160.67
32,2001-12-14,Not Another Teen Movie,15000000.0,37882551.0,62401343.0,2001,12,,,,,62.401343,15.0,37.882551,316.01
33,2014-12-03,Wild,15000000.0,37880356.0,52460543.0,2014,12,7.0,1454.0,[18],Drama,52.460543,15.0,37.880356,249.74
33,2014-12-03,Wild,15000000.0,37880356.0,52460543.0,2014,12,6.4,28.0,[18],Drama,52.460543,15.0,37.880356,249.74
34,1962-12-16,Lawrence of Arabia,15000000.0,37495385.0,69995385.0,1962,12,,,,,69.995385,15.0,37.495385,366.64
35,2014-11-07,The Theory of Everything,15000000.0,35893537.0,123327692.0,2014,11,7.9,6412.0,"[18, 10749]",Drama,123.327692,15.0,35.893537,722.18
36,2011-09-16,Drive,15000000.0,35060689.0,81357930.0,2011,9,7.5,6737.0,"[18, 28, 53, 80]",Drama,81.35793,15.0,35.060689,442.39
37,2000-03-31,The Skulls,15000000.0,35007180.0,35007180.0,2000,3,,,,,35.00718,15.0,35.00718,133.38
38,1966-10-10,Hawaii,15000000.0,34562222.0,34562222.0,1966,10,,,,,34.562222,15.0,34.562222,130.41
39,2018-11-23,The Favourite,15000000.0,34366783.0,94113929.0,2018,11,7.7,2096.0,"[18, 36, 35]",Drama,94.113929,15.0,34.366783,527.43
40,2003-04-18,Malibu's Most Wanted,15000000.0,34308901.0,34499204.0,2003,4,,,,,34.499204,15.0,34.308901,129.99
41,2009-09-04,All About Steve,15000000.0,33862903.0,40127259.0,2009,9,,,,,40.127259,15.0,33.862903,167.52
42,2000-04-28,Where the Heart Is,15000000.0,33771174.0,40862054.0,2000,4,,,,,40.862054,15.0,33.771174,172.41
43,2009-08-28,Halloween 2,15000000.0,33392973.0,38512850.0,2009,8,,,,,38.51285,15.0,33.392973,156.75
44,2009-03-13,The Last House on the Left,15000000.0,32752215.0,46526243.0,2009,3,,,,,46.526243,15.0,32.752215,210.17
45,2005-02-18,Because of Winn-Dixie,15000000.0,32647042.0,33508485.0,2005,2,,,,,33.508485,15.0,32.647042,123.39
46,2005-02-04,The Wedding Date,15000000.0,31726995.0,47175038.0,2005,2,,,,,47.175038,15.0,31.726995,214.5
47,1987-09-25,The Princess Bride,15000000.0,30857000.0,30859628.0,1987,9,,,,,30.859628,15.0,30.857,105.73
48,2002-07-12,Halloween: Resurrection,15000000.0,30259652.0,37659652.0,2002,7,,,,,37.659652,15.0,30.259652,151.06
49,2007-12-25,The Great Debaters,15000000.0,30226144.0,30261293.0,2007,12,,,,,30.261293,15.0,30.226144,101.74
50,2014-08-22,When the Game Stands Tall,15000000.0,30127963.0,30138912.0,2014,8,6.6,185.0,[18],Drama,30.138912,15.0,30.127963,100.93
51,1981-06-12,Clash of the Titans,15000000.0,30000000.0,44400000.0,1981,6,5.7,3714.0,"[12, 14, 28]",Adventure,44.4,15.0,30.0,196.0
52,2004-02-20,Confessions of a Teenage Drama Queen,15000000.0,29331068.0,33118854.0,2004,2,,,,,33.118854,15.0,29.331068,120.79
53,1998-04-17,The Object of my Affection,15000000.0,29145924.0,29145924.0,1998,4,,,,,29.145924,15.0,29.145924,94.31
54,2007-05-11,28 Weeks Later,15000000.0,28638916.0,64232714.0,2007,5,,,,,64.232714,15.0,28.638916,328.22
55,1997-04-11,Grosse Pointe Blank,15000000.0,28084357.0,31070412.0,1997,4,,,,,31.070412,15.0,28.084357,107.14
56,2000-04-21,Love and Basketball,15000000.0,27441122.0,27709625.0,2000,4,,,,,27.709625,15.0,27.441122,84.73
57,2017-09-08,Home Again,15000000.0,27020284.0,37336874.0,2017,9,5.9,659.0,"[35, 18, 10749]",Comedy,37.336874,15.0,27.020284,148.91
58,2000-10-27,Book of Shadows: Blair Witch 2,15000000.0,26421314.0,47721314.0,2000,10,,,,,47.721314,15.0,26.421314,218.14
59,1997-10-10,Boogie Nights,15000000.0,26410771.0,43111725.0,1997,10,,,,,43.111725,15.0,26.410771,187.41
60,2010-07-23,Ramona and Beezus,15000000.0,26167002.0,27469621.0,2010,7,6.3,460.0,"[35, 10751]",Comedy,27.469621,15.0,26.167002,83.13
61,2014-08-27,The November Man,15000000.0,25018119.0,34820335.0,2014,8,6.1,852.0,"[80, 28, 53]",Crime,34.820335,15.0,25.018119,132.14
62,1996-05-03,The Craft,15000000.0,24769466.0,55669466.0,1996,5,,,,,55.669466,15.0,24.769466,271.13
63,2005-12-28,Match Point,15000000.0,23089926.0,87973835.0,2005,12,,,,,87.973835,15.0,23.089926,486.49
64,1993-11-05,The Remains of the Day,15000000.0,22954968.0,63954968.0,1993,11,,,,,63.954968,15.0,22.954968,326.37
65,1993-01-15,Nowhere to Run,15000000.0,22189039.0,52189039.0,1993,1,,,,,52.189039,15.0,22.189039,247.93
66,2000-09-22,Urban Legends: Final Cut,15000000.0,21468807.0,38574362.0,2000,9,,,,,38.574362,15.0,21.468807,157.16
67,2013-03-29,The Place Beyond the Pines,15000000.0,21403519.0,47011449.0,2013,3,6.9,2781.0,"[18, 80]",Drama,47.011449,15.0,21.403519,213.41
68,2006-10-20,Flicka,15000000.0,21000147.0,21896367.0,2006,10,,,,,21.896367,15.0,21.000147,45.98
69,2007-03-23,The Hills Have Eyes II,15000000.0,20804166.0,37466538.0,2007,3,,,,,37.466538,15.0,20.804166,149.78
70,2016-04-29,Keanu,15000000.0,20591853.0,20688141.0,2016,4,6.0,644.0,"[28, 35]",Action,20.688141,15.0,20.591853,37.92
71,2010-12-22,Country Strong,15000000.0,20218921.0,20601987.0,2010,12,6.3,126.0,"[18, 10749, 10402]",Drama,20.601987,15.0,20.218921,37.35
72,2002-10-11,Tuck Everlasting,15000000.0,19161999.0,19344615.0,2002,10,,,,,19.344615,15.0,19.161999,28.96
73,2006-10-13,The Marine,15000000.0,18844784.0,22165608.0,2006,10,,,,,22.165608,15.0,18.844784,47.77
74,1998-07-24,Disturbing Behavior,15000000.0,17507368.0,19014238.0,1998,7,,,,,19.014238,15.0,17.507368,26.76
75,1998-03-06,The Big Lebowski,15000000.0,17498804.0,46189568.0,1998,3,,,,,46.189568,15.0,17.498804,207.93
76,2014-07-25,A Most Wanted Man,15000000.0,17237855.0,36068890.0,2014,7,6.5,784.0,[53],Thriller,36.06889,15.0,17.237855,140.46
77,2009-06-26,The Hurt Locker,15000000.0,17017811.0,49894223.0,2009,6,,,,,49.894223,15.0,17.017811,232.63
78,2000-01-28,Eye of the Beholder,15000000.0,16500786.0,18260865.0,2000,1,,,,,18.260865,15.0,16.500786,21.74
79,2012-11-02,The Man with the Iron Fists,15000000.0,15634090.0,22018988.0,2012,11,5.3,573.0,[28],Action,22.018988,15.0,15.63409,46.79
80,1984-05-11,Firestarter,15000000.0,15136870.0,15136870.0,1984,5,,,,,15.13687,15.0,15.13687,0.91
81,2019-02-01,Miss Bala,15000000.0,14998027.0,15362298.0,2019,2,6.3,50.0,"[18, 28]",Drama,15.362298,15.0,14.998027,2.42
82,2012-11-30,Killing Them Softly,15000000.0,14945541.0,39238443.0,2012,11,6.0,1105.0,"[80, 53]",Crime,39.238443,15.0,14.945541,161.59
83,2001-04-20,Freddy Got Fingered,15000000.0,14249005.0,14249005.0,2001,4,,,,,14.249005,15.0,14.249005,-5.01
84,2011-08-19,One Day,15000000.0,13843771.0,59168692.0,2011,8,7.2,2105.0,"[18, 10749]",Drama,59.168692,15.0,13.843771,294.46
85,2004-06-25,De-Lovely,15000000.0,13337299.0,18524496.0,2004,6,,,,,18.524496,15.0,13.337299,23.5
86,2009-10-02,Whip It,15000000.0,13077184.0,18889972.0,2009,10,,,,,18.889972,15.0,13.077184,25.93
87,2008-01-11,The Pirates Who Don't Do Anything: A VeggieTales Movie,15000000.0,12981269.0,13248444.0,2008,1,,,,,13.248444,15.0,12.981269,-11.68
88,2008-01-23,U2 3D,15000000.0,12898847.0,26170402.0,2008,1,,,,,26.170402,15.0,12.898847,74.47
89,2000-09-01,Highlander: Endgame,15000000.0,12801190.0,12801190.0,2000,9,,,,,12.80119,15.0,12.80119,-14.66
90,2017-01-20,The Founder,15000000.0,12786053.0,24403192.0,2017,1,7.0,2093.0,"[18, 36]",Drama,24.403192,15.0,12.786053,62.69
90,2017-01-20,The Founder,15000000.0,12786053.0,24403192.0,2017,1,7.0,2093.0,"[18, 36]",Drama,24.403192,15.0,12.786053,62.69
91,2006-08-25,Idlewild,15000000.0,12669914.0,12669914.0,2006,8,,,,,12.669914,15.0,12.669914,-15.53
92,2003-04-25,Confidence,15000000.0,12212417.0,12212417.0,2003,4,,,,,12.212417,15.0,12.212417,-18.58
93,2002-10-11,Knockaround Guys,15000000.0,11660180.0,12419700.0,2002,10,,,,,12.4197,15.0,11.66018,-17.2
94,1999-08-27,The Muse,15000000.0,11614954.0,11614954.0,1999,8,,,,,11.614954,15.0,11.614954,-22.57
95,1998-04-03,Barney's Great Adventure,15000000.0,11156471.0,11156471.0,1998,4,,,,,11.156471,15.0,11.156471,-25.62
96,1989-03-01,New York Stories,15000000.0,10763469.0,10763469.0,1989,3,,,,,10.763469,15.0,10.763469,-28.24
97,1998-11-25,Home Fries,15000000.0,10513979.0,10513979.0,1998,11,,,,,10.513979,15.0,10.513979,-29.91
98,2000-03-24,Here on Earth,15000000.0,10494147.0,10845127.0,2000,3,,,,,10.845127,15.0,10.494147,-27.7
99,2004-10-08,Raise Your Voice,15000000.0,10411980.0,14811980.0,2004,10,,,,,14.81198,15.0,10.41198,-1.25
100,1985-12-18,Brazil,15000000.0,9929135.0,9932146.0,1985,12,,,,,9.932146,15.0,9.929135,-33.79
1,1993-04-23,The Dark Half,15000000.0,9579068.0,9579068.0,1993,4,,,,,9.579068,15.0,9.579068,-36.14
2,2007-03-02,Black Snake Moan,15000000.0,9396870.0,10951153.0,2007,3,,,,,10.951153,15.0,9.39687,-26.99
3,2003-02-21,Dark Blue,15000000.0,9237470.0,12262065.0,2003,2,,,,,12.262065,15.0,9.23747,-18.25
4,2007-06-22,A Mighty Heart,15000000.0,9176787.0,19153568.0,2007,6,,,,,19.153568,15.0,9.176787,27.69
5,1983-09-30,Brainstorm,15000000.0,8921050.0,8921050.0,1983,9,,,,,8.92105,15.0,8.92105,-40.53
6,2016-09-23,Queen of Katwe,15000000.0,8874389.0,10055481.0,2016,9,7.1,225.0,[18],Drama,10.055481,15.0,8.874389,-32.96
7,2000-03-24,Whatever it Takes,15000000.0,8735529.0,8735529.0,2000,3,,,,,8.735529,15.0,8.735529,-41.76
8,2003-03-21,Boat Trip,15000000.0,8586376.0,14933713.0,2003,3,,,,,14.933713,15.0,8.586376,-0.44
9,2002-05-22,The Importance of Being Earnest,15000000.0,8378141.0,8378141.0,2002,5,,,,,8.378141,15.0,8.378141,-44.15
10,1999-05-21,The Love Letter,15000000.0,8322608.0,9010980.0,1999,5,,,,,9.01098,15.0,8.322608,-39.93
11,2006-05-05,Hoot,15000000.0,8117637.0,8224998.0,2006,5,,,,,8.224998,15.0,8.117637,-45.17
12,2008-02-08,In Bruges,15000000.0,7800825.0,34533783.0,2008,2,,,,,34.533783,15.0,7.800825,130.23
13,2013-01-04,Promised Land,15000000.0,7597898.0,12394562.0,2013,1,6.2,378.0,[18],Drama,12.394562,15.0,7.597898,-17.37
14,2001-10-08,Mulholland Drive,15000000.0,7219578.0,20785973.0,2001,10,,,,,20.785973,15.0,7.219578,38.57
15,2018-06-08,Hotel Artemis,15000000.0,6708137.0,12758799.0,2018,6,5.9,471.0,"[53, 878, 28]",Thriller,12.758799,15.0,6.708137,-14.94
16,2008-08-20,The Rocker,15000000.0,6409528.0,8767338.0,2008,8,,,,,8.767338,15.0,6.409528,-41.55
17,2009-08-21,Post Grad,15000000.0,6382178.0,6563402.0,2009,8,,,,,6.563402,15.0,6.382178,-56.24
18,2009-06-19,Whatever Works,15000000.0,5306706.0,35106706.0,2009,6,,,,,35.106706,15.0,5.306706,134.04
19,2000-07-19,The In Crowd,15000000.0,5217498.0,5217498.0,2000,7,,,,,5.217498,15.0,5.217498,-65.22
20,2005-12-14,Los tres entierros de Melquiades Estrada,15000000.0,5027684.0,13454474.0,2005,12,,,,,13.454474,15.0,5.027684,-10.3
21,1999-09-24,Jakob the Liar,15000000.0,4956401.0,4956401.0,1999,9,,,,,4.956401,15.0,4.956401,-66.96
22,2007-09-28,Se jie,15000000.0,4604982.0,65167430.0,2007,9,,,,,65.16743,15.0,4.604982,334.45
23,2005-10-21,"Kiss Kiss, Bang Bang",15000000.0,4235837.0,16829464.0,2005,10,,,,,16.829464,15.0,4.235837,12.2
24,1999-04-30,Idle Hands,15000000.0,4023741.0,4023741.0,1999,4,,,,,4.023741,15.0,4.023741,-73.18
25,2015-10-30,Scouts Guide to the Zombie Apocalypse,15000000.0,3703046.0,15554855.0,2015,10,6.2,915.0,"[35, 27]",Comedy,15.554855,15.0,3.703046,3.7
26,2007-01-26,Blood and Chocolate,15000000.0,3526588.0,6551310.0,2007,1,,,,,6.55131,15.0,3.526588,-56.32
27,2010-09-22,You Will Meet a Tall Dark Stranger,15000000.0,3247816.0,34247816.0,2010,9,5.8,431.0,"[35, 18, 10749]",Comedy,34.247816,15.0,3.247816,128.32
28,2015-10-23,Rock the Kasbah,15000000.0,3020665.0,3386153.0,2015,10,5.5,154.0,"[35, 10402, 10752]",Comedy,3.386153,15.0,3.020665,-77.43
28,2015-10-23,Rock the Kasbah,15000000.0,3020665.0,3386153.0,2015,10,5.5,154.0,"[35, 10402, 10752]",Comedy,3.386153,15.0,3.020665,-77.43
29,2010-09-15,Never Let Me Go,15000000.0,2434652.0,11173718.0,2010,9,6.8,1294.0,"[18, 10749, 878]",Drama,11.173718,15.0,2.434652,-25.51
30,2016-09-09,The Disappointments Room,15000000.0,2423467.0,3503761.0,2016,9,4.4,272.0,"[18, 27, 53]",Drama,3.503761,15.0,2.423467,-76.64
31,2003-12-25,The Company,15000000.0,2281585.0,3396508.0,2003,12,,,,,3.396508,15.0,2.281585,-77.36
32,2008-07-18,Transsiberian,15000000.0,2203641.0,6379575.0,2008,7,,,,,6.379575,15.0,2.203641,-57.47
33,1999-10-22,Crazy in Alabama,15000000.0,1954202.0,1954202.0,1999,10,,,,,1.954202,15.0,1.954202,-86.97
34,1986-01-17,The Clan of the Cave Bear,15000000.0,1953732.0,1953732.0,1986,1,,,,,1.953732,15.0,1.953732,-86.98
35,2017-02-03,The Comedian,15000000.0,1658706.0,1658706.0,2017,2,5.6,68.0,[35],Comedy,1.658706,15.0,1.658706,-88.94
35,2017-02-03,The Comedian,15000000.0,1658706.0,1658706.0,2017,2,5.6,68.0,[35],Comedy,1.658706,15.0,1.658706,-88.94
36,2008-03-14,Funny Games,15000000.0,1294640.0,8200127.0,2008,3,,,,,8.200127,15.0,1.29464,-45.33
37,2006-06-02,Banlieue 13,15000000.0,1200216.0,11599903.0,2006,6,,,,,11.599903,15.0,1.200216,-22.67
38,1999-11-12,Felicia's Journey,15000000.0,824295.0,1970268.0,1999,11,,,,,1.970268,15.0,0.824295,-86.86
39,2002-01-25,Metropolis,15000000.0,673414.0,1405032.0,2002,1,,,,,1.405032,15.0,0.673414,-90.63
40,2015-10-16,CÃ¬kÃ¨ NiÃ¨ YinniÃ¡ng,15000000.0,632542.0,11279884.0,2015,10,,,,,11.279884,15.0,0.632542,-24.8
41,1995-12-01,Things to Do in Denver when You're Dead,15000000.0,529766.0,529766.0,1995,12,,,,,0.529766,15.0,0.529766,-96.47
42,2013-04-26,The Reluctant Fundamentalist,15000000.0,528731.0,528731.0,2013,4,6.7,120.0,[53],Thriller,0.528731,15.0,0.528731,-96.48
43,2004-02-06,The Return,15000000.0,501752.0,5953886.0,2004,2,,,,,5.953886,15.0,0.501752,-60.31
44,2003-07-25,Buffalo Soldiers,15000000.0,353743.0,353743.0,2003,7,,,,,0.353743,15.0,0.353743,-97.64
45,2003-04-25,Steal (Canadian Release),15000000.0,220944.0,220944.0,2003,4,,,,,0.220944,15.0,0.220944,-98.53
46,2010-08-27,Centurion,15000000.0,123570.0,7885048.0,2010,8,6.1,673.0,"[12, 28, 18]",Adventure,7.885048,15.0,0.12357,-47.43
47,2009-10-23,Ong-Bak 2,15000000.0,102458.0,7583050.0,2009,10,,,,,7.58305,15.0,0.102458,-49.45
48,1996-12-31,Silent Trigger,15000000.0,76382.0,76382.0,1996,12,,,,,0.076382,15.0,0.076382,-99.49
49,2008-08-01,Midnight Meat Train,15000000.0,73548.0,1590246.0,2008,8,,,,,1.590246,15.0,0.073548,-89.4
50,2013-09-06,Winnie Mandela,15000000.0,61847.0,61847.0,2013,9,,,,,0.061847,15.0,0.061847,-99.59
51,2011-11-04,The Son of No One,15000000.0,30680.0,1148578.0,2011,11,5.1,156.0,"[18, 53, 80]",Drama,1.148578,15.0,0.03068,-92.34
52,2002-10-25,All the Queen's Men,15000000.0,22723.0,22723.0,2002,10,,,,,0.022723,15.0,0.022723,-99.85
53,2007-10-05,The Good Night,15000000.0,22441.0,22441.0,2007,10,,,,,0.022441,15.0,0.022441,-99.85
65,1993-02-12,Groundhog Day,14600000.0,70906973.0,70906973.0,1993,2,,,,,70.906973,14.6,70.906973,385.66
66,2015-07-01,Magic Mike XXL,14500000.0,66013057.0,123660597.0,2015,7,6.2,1110.0,"[35, 18]",Comedy,123.660597,14.5,66.013057,752.83
67,1996-11-01,Romeo+Juliet,14500000.0,46338728.0,147542381.0,1996,11,,,,,147.542381,14.5,46.338728,917.53
68,2011-07-22,Elle s'appelait Sarah,14500000.0,7691700.0,25480031.0,2011,7,,,,,25.480031,14.5,7.6917,75.72
70,1992-08-07,Unforgiven,14400000.0,101157447.0,159157447.0,1992,8,,,,,159.157447,14.4,101.157447,1005.26
71,2006-01-27,Manderlay,14200000.0,74205.0,543306.0,2006,1,,,,,0.543306,14.2,0.074205,-96.17
72,1990-03-23,Pretty Woman,14000000.0,178406268.0,432645872.0,1990,3,,,,,432.645872,14.0,178.406268,2990.33
73,1987-09-18,Fatal Attraction,14000000.0,156645693.0,320100000.0,1987,9,,,,,320.1,14.0,156.645693,2186.43
74,2008-11-12,Slumdog Millionaire,14000000.0,141330703.0,384530440.0,2008,11,,,,,384.53044,14.0,141.330703,2646.65
75,1974-12-17,Towering Inferno,14000000.0,116000000.0,139700000.0,1974,12,,,,,139.7,14.0,116.0,897.86
76,1988-05-25,Crocodile Dundee 2,14000000.0,109306210.0,239606210.0,1988,5,,,,,239.60621,14.0,109.30621,1611.47
77,1989-12-20,Born on the Fourth of July,14000000.0,70001698.0,70001698.0,1989,12,,,,,70.001698,14.0,70.001698,400.01
78,1993-10-01,Cool Runnings,14000000.0,68856263.0,155056263.0,1993,10,,,,,155.056263,14.0,68.856263,1007.54
79,2007-01-12,Stomp the Yard,14000000.0,61356221.0,75525718.0,2007,1,,,,,75.525718,14.0,61.356221,439.47
80,2009-01-16,My Bloody Valentine,14000000.0,51545952.0,102836002.0,2009,1,,,,,102.836002,14.0,51.545952,634.54
81,2012-08-31,The Possession,14000000.0,49130588.0,82925064.0,2012,8,5.9,918.0,"[27, 53]",Horror,82.925064,14.0,49.130588,492.32
82,1982-10-22,First Blood,14000000.0,47212904.0,125212904.0,1982,10,,,,,125.212904,14.0,47.212904,794.38
83,1977-07-13,The Spy Who Loved Me,14000000.0,46800000.0,185400000.0,1977,7,,,,,185.4,14.0,46.8,1224.29
84,1998-09-25,Urban Legend,14000000.0,38116707.0,72571864.0,1998,9,,,,,72.571864,14.0,38.116707,418.37
85,1981-12-09,Taps,14000000.0,35856053.0,35856053.0,1981,12,,,,,35.856053,14.0,35.856053,156.11
86,2012-02-24,Tyler Perry's Good Deeds,14000000.0,35025791.0,35579177.0,2012,2,,,,,35.579177,14.0,35.025791,154.14
87,1991-01-18,White Fang,14000000.0,34729091.0,34729091.0,1991,1,7.2,69.0,"[16, 10751]",Animation,34.729091,14.0,34.729091,148.06
